block_id_v1,er_web,er_web_rescaled,sa_web,sa_web_rescaled,score_v1_web,sm_web,sm_web_rescaled,sp_web,sp_web_rescaled,ve_web,ve_web_rescaled,vg_web,vg_web_rescaled
8420,6561,28,90183.33333333333,16,29,NA,NA,1766,28,NA,NA,1282.330301920573,17
8421,6561,28,90182.66666666667,16,29,NA,NA,1766,28,NA,NA,1292.5720621744792,17.833333333333332
8422,6561,28,90181.5,16,29,NA,NA,1766,28,NA,NA,1301.2369689941406,18
8423,6563.666666666667,28,90183.16666666667,16,29,NA,NA,1766,28,NA,NA,1309.730448404948,18
8424,6559.166666666667,28,90183,16,29,NA,NA,1766,28,NA,NA,1277.5713907877605,17
8425,6559.666666666667,28,90182.55555555556,16,29,NA,NA,1766,28,NA,NA,1285.9657524956597,17.22222222222222
8426,6559.666666666667,28,90181.83333333333,16,29,NA,NA,1766,28,NA,NA,1294.5197143554688,18
8427,6562.333333333333,28,90184.11111111111,16,29,NA,NA,1766,28,NA,NA,1302.9043918185764,18
8428,6559,28,90182,16,29,NA,NA,1766,28,NA,NA,1271.1776733398438,17
8429,6559,28,90182.33333333333,16,29,NA,NA,1766,28,NA,NA,1279.464864095052,17
8430,6559,28,90181,16,29,NA,NA,1766,28,NA,NA,1287.9095764160156,17.25
8431,6561.666666666667,28,90183.5,16,29,NA,NA,1766,28,NA,NA,1296.1871948242188,18
8432,6559,28,90180.66666666667,16,29,NA,NA,1766,28,NA,NA,1264.7291056315105,17
8433,6559,28,90180.66666666667,16,29,NA,NA,1766,28,NA,NA,1272.9081488715278,17
8434,6559,28,90181,16,29,NA,NA,1766,28,NA,NA,1281.2427571614583,17
8435,6562.222222222223,28,90183.33333333333,16,29,NA,NA,1766,28,NA,NA,1289.4124077690972,17.555555555555557
8436,6565,28,90184,16,29,NA,NA,1766,28,NA,NA,1320.1066284179688,18
8437,6565,28,90184.11111111111,16,29,NA,NA,1766,28,NA,NA,1335.3424072265625,18
8438,6565,28,90183.33333333333,16,29,NA,NA,1766.2222222222222,28,NA,NA,1354.2069363064236,18.77777777777778
8439,6568.5,28,90186,16,29,NA,NA,1767,28,NA,NA,1369.8163655598958,19
8440,6563.666666666667,28,90184,16,29,NA,NA,1766,28,NA,NA,1311.775858561198,18
8441,6564,28,90184,16,29,NA,NA,1766,28,NA,NA,1326.0463189019097,18
8442,6564,28,90183.55555555556,16,29,NA,NA,1766,28,NA,NA,1343.649929470486,18.22222222222222
8443,6566.5,28,90185.16666666667,16,29,NA,NA,1766.1666666666667,28,NA,NA,1358.2159830729167,19
8444,6563,28,90184.33333333333,16,29,NA,NA,1766,28,NA,NA,1307.6138916015625,18
8445,6563,28,90184,16,29,NA,NA,1766,28,NA,NA,1320.9971618652344,18
8446,6563,28,90184.16666666667,16,29,NA,NA,1766,28,NA,NA,1334.9164225260417,18
8447,6564.5,28,90186,16,29,NA,NA,1766,28,NA,NA,1348.6193237304688,18.5
8448,6563,28,90183.88888888889,16,29,NA,NA,1766,28,NA,NA,1300.506374782986,18
8449,6563,28,90183.5,16,29,NA,NA,1766,28,NA,NA,1313.0730387369792,18
8450,6563,28,90184,16,29,NA,NA,1766,28,NA,NA,1326.1079644097222,18
8451,6564.5,28,90185.33333333333,16,29,NA,NA,1766,28,NA,NA,1338.9402872721355,18
8452,6570.214876033057,28,90185.87603305785,16,29.115702479338843,NA,NA,1766.1735537190082,28,NA,NA,1391.7859360876162,19.239669421487605
8453,6583.676190476191,28,90191.47619047618,16,29.857142857142858,NA,NA,1766.3619047619047,28,NA,NA,1452.959917922247,20.266666666666666
8454,6600.888888888889,28,90199,16,30,NA,NA,1767.888888888889,28,NA,NA,1521.316677517361,21.333333333333332
8455,6601,28,90199.5,16,30,NA,NA,1768,28,NA,NA,1543.7753092447917,22
8456,6601,28,90203.22222222222,16,30,NA,NA,1768,28,NA,NA,1566.4449734157986,22
8457,6601,28,90205.6,16,30.2,NA,NA,1768,28,NA,NA,1590.3416259765625,22.6
8458,6601,28,90197.5,16,30,NA,NA,1767.1666666666667,28,NA,NA,1503.3851114908855,21
8459,6601,28,90200,16,30,NA,NA,1768,28,NA,NA,1525.0217590332031,21.25
8460,6601,28,90203.5,16,30,NA,NA,1768,28,NA,NA,1546.8650512695312,22
8461,6601,28,90206,16,30,NA,NA,1768,28,NA,NA,1572.593017578125,22
8462,6600,28,90198.77777777778,16,30,NA,NA,1767,28,NA,NA,1485.6173095703125,21
8463,6600.333333333333,28,90200,16,30,NA,NA,1767.6666666666667,28,NA,NA,1506.4395345052083,21
8464,6600.333333333333,28,90203.44444444444,16,30,NA,NA,1768,28,NA,NA,1527.4639078776042,21.666666666666668
8465,6600.333333333333,28,90205.83333333333,16,30,NA,NA,1768,28,NA,NA,1548.9732055664062,22
8466,6599,28,90200.5,16,30,NA,NA,1767,28,NA,NA,1467.5604248046875,20.5
8467,6599,28,90202.5,16,30,NA,NA,1767,28,NA,NA,1487.554931640625,21
8468,6599,28,90205.16666666667,16,30,NA,NA,1767.8333333333333,28,NA,NA,1507.7471313476562,21
8469,6603.75,28,90210,16,30,NA,NA,1768,28,NA,NA,1528.405029296875,21.75
8470,6679,29,80826,14,27,NA,NA,1721,27,NA,NA,1147.7523735894097,15
8471,6682,29,80828.83333333333,14,27,NA,NA,1722,27,NA,NA,1148.2249145507812,15
8472,6683,29,80829,14,27,NA,NA,1722,27,NA,NA,1148.7140435112847,15
8473,6679.333333333333,29,80826.33333333333,14,27,NA,NA,1721.3333333333333,27,NA,NA,1140.8774007161458,15
8474,6682.75,29,80828,14,27,NA,NA,1722,27,NA,NA,1141.359619140625,15
8475,6683,29,80829,14,27,NA,NA,1722,27,NA,NA,1141.8587443033855,15
8476,6686.111111111111,29,80828.55555555556,14,27,NA,NA,1722.3333333333333,27,NA,NA,1133.871826171875,15
8477,6689.666666666667,29,80829.66666666667,14,27,NA,NA,1723,27,NA,NA,1134.3638712565105,15
8478,6689.666666666667,29,80830,14,27,NA,NA,1723,27,NA,NA,1134.8731689453125,15
8479,6686.25,29,80828,14,27,NA,NA,1722.25,27,NA,NA,1128.8922424316406,15
8480,6690,29,80829.2,14,27,NA,NA,1723,27,NA,NA,1129.735693359375,15
8481,6690,29,80829,14,27,NA,NA,1723,27,NA,NA,1130.3772705078125,15
8482,6579,28,81853,15,27,NA,NA,1663,26,NA,NA,1156.274429321289,15
8483,6579,28,81854,15,27,NA,NA,1663,26,NA,NA,1159.7146519252233,15
8484,6579,28,81854,15,27,NA,NA,1663,26,NA,NA,1163.1565246582031,15
8485,6579,28,81853,15,27,NA,NA,1663,26,NA,NA,1151.1941223144531,15
8486,6579,28,81853.875,15,27,NA,NA,1663,26,NA,NA,1154.9728393554688,15
8487,6579,28,81854,15,27,NA,NA,1663,26,NA,NA,1157.9195963541667,15
8488,6579,28,81853,15,27,NA,NA,1663,26,NA,NA,1146.1135864257812,15
8489,6579,28,81853.66666666667,15,27,NA,NA,1663,26,NA,NA,1148.9153917100693,15
8490,6579,28,81853.33333333333,15,27,NA,NA,1663,26,NA,NA,1151.6829427083333,15
8491,6579.5,28,81853,15,27,NA,NA,1663,26,NA,NA,1141.513916015625,15
8492,6579,28,81854,15,27,NA,NA,1663,26,NA,NA,1144.2763264973958,15
8493,6579,28,81853.25,15,27,NA,NA,1663,26,NA,NA,1147.0049438476562,15
8494,6579,28,81854.83333333333,15,27,NA,NA,1663,26,NA,NA,1165.9683634440105,15
8495,6579,28,81855,15,27,NA,NA,1663,26,NA,NA,1168.8222351074219,15.25
8496,6580.333333333333,28,81857,15,27,NA,NA,1663,26,NA,NA,1171.6658935546875,15.833333333333334
8497,6581,28,81858,15,27,NA,NA,1663,26,NA,NA,1175.0667114257812,16
8498,6579,28,81854.11111111111,15,27,NA,NA,1663,26,NA,NA,1160.6935492621528,15
8499,6579,28,81854.5,15,27,NA,NA,1663,26,NA,NA,1163.5089518229167,15
8500,6580.333333333333,28,81856.88888888889,15,27,NA,NA,1663,26,NA,NA,1166.3143039279514,15.11111111111111
8501,6581,28,81858.22222222222,15,27,NA,NA,1663,26,NA,NA,1169.6692572699653,15.444444444444445
8502,6579,28,81853.88888888889,15,27,NA,NA,1663,26,NA,NA,1154.4117431640625,15
8503,6579,28,81853.88888888889,15,27,NA,NA,1663,26,NA,NA,1157.7121175130208,15
8504,6581,28,81857.25,15,27,NA,NA,1663,26,NA,NA,1161.6280517578125,15
8505,6581,28,81857.66666666667,15,27,NA,NA,1663,26,NA,NA,1164.352518717448,15
8506,6579,28,81852.66666666667,15,27,NA,NA,1663,26,NA,NA,1149.6953531901042,15
8507,6579.166666666667,28,81854,15,27,NA,NA,1663,26,NA,NA,1152.9493001302083,15
8508,6581,28,81857,15,27,NA,NA,1663,26,NA,NA,1156.5874633789062,15
8509,6581,28,81857,15,27,NA,NA,1663,26,NA,NA,1159.2735188802083,15
8510,6580.807692307692,28,81862.90384615384,15,27,NA,NA,1663.076923076923,26,NA,NA,1174.376496535081,15.721153846153847
8511,6581.1,28,81900.29090909091,15,27,NA,NA,1663.8090909090909,26,NA,NA,1193.1031316583808,16
8512,6580.333333333333,28,81908.44444444444,15,27,NA,NA,1664,26,NA,NA,1222.9104546440972,16
8513,6580.142857142857,28,81910.14285714286,15,27,NA,NA,1664,26,NA,NA,1231.3050013950892,16.857142857142858
8514,6574.25,28,85139,15.375,27.875,NA,NA,1725.125,27.125,NA,NA,1239.7429504394531,17
8515,6559,28,90179.66666666667,16,29,NA,NA,1766,28,NA,NA,1248.8436143663193,17
8516,6582,28,81909.5,15,27,NA,NA,1664,26,NA,NA,1216.9259236653645,16
8517,6582,28,81911.33333333333,15,27,NA,NA,1664,26,NA,NA,1226.489278157552,16.166666666666668
8518,6573.75,28,86217.5,15.5,28,NA,NA,1745.5,27.5,NA,NA,1234.3853759765625,17
8519,6560,28,90181.83333333333,16,28.666666666666668,NA,NA,1766,28,NA,NA,1242.511250813802,17
8520,6582,28,81910.66666666667,15,27,NA,NA,1664,26,NA,NA,1210.9762369791667,16
8521,6582,28,81911,15,27,NA,NA,1664,26,NA,NA,1220.4103461371528,16
8522,6574,28,86218,15.5,28,NA,NA,1745.5,27.5,NA,NA,1228.19970703125,16.5
8523,6560,28,90181.66666666667,16,28.11111111111111,NA,NA,1766,28,NA,NA,1236.2156711154514,17
8524,6582,28,81910.77777777778,15,27,NA,NA,1664,26,NA,NA,1203.9798583984375,16
8525,6582,28,81911,15,27,NA,NA,1664,26,NA,NA,1213.2271728515625,16
8526,6574,28,86217.5,15.5,28,NA,NA,1745.5,27.5,NA,NA,1220.8623046875,16
8527,6560,28,90181,16,28,NA,NA,1766,28,NA,NA,1228.9170445033483,16.428571428571427
8528,6559,28,90180,16,29,NA,NA,1766,28,NA,NA,1256.9092407226562,17
8529,6559,28,90179.55555555556,16,29,NA,NA,1766,28,NA,NA,1264.957248263889,17
8530,6559,28,90179.83333333333,16,29,NA,NA,1766,28,NA,NA,1273.1582845052083,17
8531,6562.666666666667,28,90183,16,29,NA,NA,1766,28,NA,NA,1281.197021484375,17
8532,6560,28,90182,16,29,NA,NA,1766,28,NA,NA,1250.4686279296875,17
8533,6559.666666666667,28,90180.5,16,29,NA,NA,1766,28,NA,NA,1258.40869140625,17
8534,6559.5,28,90180,16,29,NA,NA,1766,28,NA,NA,1266.4997253417969,17
8535,6562.166666666667,28,90181.33333333333,16,29,NA,NA,1766,28,NA,NA,1274.4306233723958,17
8536,6560,28,90181.16666666667,16,28.833333333333332,NA,NA,1766,28,NA,NA,1244.0655314127605,17
8537,6560,28,90181,16,29,NA,NA,1766,28,NA,NA,1251.8982340494792,17
8538,6560.25,28,90181.125,16,29,NA,NA,1766,28,NA,NA,1260.6762084960938,17
8539,6561.857142857143,28,90181,16,29,NA,NA,1766,28,NA,NA,1269.0288783482142,17
8540,6560,28,90181,16,28,NA,NA,1766,28,NA,NA,1237.5517272949219,17
8541,6560,28,90181,16,29,NA,NA,1766,28,NA,NA,1245.2752888997395,17
8542,6560.833333333333,28,90182,16,29,NA,NA,1766,28,NA,NA,1254.6294555664062,17
8543,6562,28,90182.25,16,29,NA,NA,1766,28,NA,NA,1262.4918823242188,17
8544,6562.693069306931,28,90183.97029702971,16,29,NA,NA,1766,28,NA,NA,1296.7850269279857,17.683168316831683
8545,6565.45871559633,28,90183.99082568807,16,29,NA,NA,1765.5779816513761,28,NA,NA,1341.8161184328412,18.357798165137616
8546,6571,28,90183.75,16,29,NA,NA,1765.25,28,NA,NA,1391.8951721191406,19
8547,6571,28,90186.5,16,29,NA,NA,1766,28,NA,NA,1403.89599609375,19.166666666666668
8548,6571,28,90186.85714285714,16,29.142857142857142,NA,NA,1766,28,NA,NA,1419.3353271484375,20
8549,6583.625,28,90191.75,16,30,NA,NA,1766.25,28,NA,NA,1433.0642700195312,20
8550,6571,28,90183.66666666667,16,29,NA,NA,1765,28,NA,NA,1377.8502197265625,19
8551,6571,28,90185.55555555556,16,29,NA,NA,1765.2222222222222,28,NA,NA,1388.9893798828125,19
8552,6571,28,90186.88888888889,16,29,NA,NA,1765.888888888889,28,NA,NA,1402.385715060764,19.22222222222222
8553,6591.5,28,90195.33333333333,16,29.166666666666668,NA,NA,1766,28,NA,NA,1413.5386149088542,19.833333333333332
8554,6571,28,90184.25,16,29,NA,NA,1765,28,NA,NA,1363.6717224121094,19
8555,6571,28,90186.33333333333,16,29,NA,NA,1765,28,NA,NA,1373.9410603841145,19
8556,6571,28,90186.33333333333,16,29,NA,NA,1765,28,NA,NA,1386.2913411458333,19
8557,6586,28,90192.75,16,29,NA,NA,1765.5,28,NA,NA,1396.5734558105469,19
8558,6571,28,90185.66666666667,16,29,NA,NA,1765,28,NA,NA,1349.2237345377605,18.5
8559,6571,28,90186.33333333333,16,29,NA,NA,1765,28,NA,NA,1358.6068522135417,19
8560,6571,28,90186.66666666667,16,29,NA,NA,1765,28,NA,NA,1369.8912217881943,19
8561,6576,28,90188.83333333333,16,29,NA,NA,1765,28,NA,NA,1379.285909016927,19
8562,6595.131578947368,28,90199.5350877193,16,29.789473684210527,NA,NA,1766.842105263158,28,NA,NA,1446.5539700692161,20.12280701754386
8563,6686.428571428572,29,80799.14285714286,14,27,NA,NA,1721.857142857143,27,NA,NA,1128.9159981863838,15
8564,6690,29,80790.11111111111,14,27,NA,NA,1722.2222222222222,27,NA,NA,1130.34130859375,15
8565,6690,29,80779,14,27,NA,NA,1722,27,NA,NA,1131.5867309570312,15
8566,6687.444444444444,29,80778,14,27,NA,NA,1721.5555555555557,27,NA,NA,1128.8964436848958,15
8567,6690,29,80779,14,27,NA,NA,1722,27,NA,NA,1131.2343614366318,15
8568,6690,29,80779,14,27,NA,NA,1722,27,NA,NA,1133.1893717447917,15
8569,6695.6,29,80782,14,27,NA,NA,1722,27,NA,NA,1129.154736328125,15
8570,6695.5,29,80782.5,14,27,NA,NA,1722,27,NA,NA,1131.9764607747395,15
8571,6695.5,29,80783,14,27,NA,NA,1722,27,NA,NA,1134.5210571289062,15
8572,6696,29,80782,14,27,NA,NA,1722,27,NA,NA,1129.6227620442708,15
8573,6696,29,80782,14,27,NA,NA,1722,27,NA,NA,1132.7078450520833,15
8574,6696,29,80783.33333333333,14,27,NA,NA,1722,27,NA,NA,1135.8336181640625,15
8575,6585.238532110092,28,81856.74311926606,15,27,NA,NA,1663,26,NA,NA,1164.6713352028382,15.275229357798166
8576,6582.37,28,81858.63,15,27,NA,NA,1663,26,NA,NA,1174.9800732421875,15.78
8577,6581,28,81860.5,15,27,NA,NA,1663,26,NA,NA,1174.8712565104167,16
8578,6581,28,81860.75,15,27,NA,NA,1663,26,NA,NA,1181.1408996582031,16
8579,6581.666666666667,28,81869,15,27,NA,NA,1663.1666666666667,26,NA,NA,1188.1192220052083,16
8580,6582,28,81910.5,15,27,NA,NA,1664,26,NA,NA,1195.1925354003906,16
8581,6581,28,81860.88888888889,15,27,NA,NA,1663,26,NA,NA,1179.29345703125,16
8582,6581,28,81860.66666666667,15,27,NA,NA,1663,26,NA,NA,1184.7757771809895,16
8583,6581,28,81861.88888888889,15,27,NA,NA,1663,26,NA,NA,1190.8143174913193,16
8584,6581,28,81879.66666666667,15,27,NA,NA,1663.3333333333333,26,NA,NA,1198.1274278428818,16
8585,6581,28,81859.22222222222,15,27,NA,NA,1663,26,NA,NA,1184.6675618489583,16
8586,6581,28,81859.66666666667,15,27,NA,NA,1663,26,NA,NA,1189.1930135091145,16
8587,6581,28,81862.25,15,27,NA,NA,1663,26,NA,NA,1193.7110748291016,16
8588,6581,28,81863,15,27,NA,NA,1663,26,NA,NA,1199.7008056640625,16
8589,6581,28,81859,15,27,NA,NA,1663,26,NA,NA,1189.2072347005208,16
8590,6581,28,81860,15,27,NA,NA,1663,26,NA,NA,1192.9243469238281,16
8591,6581,28,81863,15,27,NA,NA,1663,26,NA,NA,1196.8933803013392,16
8592,6581,28,81863.22222222222,15,27,NA,NA,1663,26,NA,NA,1201.2975124782986,16
8593,6582,28,81910.5,15,27,NA,NA,1664,26,NA,NA,1202.2779744466145,16
8594,6582,28,81911,15,27,NA,NA,1664,26,NA,NA,1210.7291870117188,16
8595,6573.25,28,86217,15.5,28,NA,NA,1745.5,27.5,NA,NA,1217.7070617675781,16
8596,6560,28,90181,16,28,NA,NA,1766,28,NA,NA,1225.673095703125,16.125
8597,6581,28,81904.66666666667,15,27,NA,NA,1663.8333333333333,26,NA,NA,1204.3433837890625,16
8598,6581,28,81913,15,27,NA,NA,1664,26,NA,NA,1210.3794352213542,16
8599,6575.333333333333,28,86217.66666666667,15.5,28,NA,NA,1745.5,27.5,NA,NA,1216.4175618489583,16
8600,6563.666666666667,28,90181.22222222222,16,28,NA,NA,1766,28,NA,NA,1222.6314154730903,16
8601,6581,28,81863,15,27,NA,NA,1663,26,NA,NA,1204.9391784667969,16
8602,6581,28,81904.66666666667,15,27,NA,NA,1663.8333333333333,26,NA,NA,1210.0259399414062,16
8603,6577,28,86218,15.5,28,NA,NA,1745.5,27.5,NA,NA,1215.1144714355469,16
8604,6566,28,90181.16666666667,16,28,NA,NA,1766,28,NA,NA,1220.351053873698,16
8605,6581,28,81863,15,27,NA,NA,1663,26,NA,NA,1205.5438028971355,16
8606,6581,28,81868.55555555556,15,27,NA,NA,1663.111111111111,26,NA,NA,1209.6672227647568,16
8607,6577,28,86184.66666666667,15.5,28,NA,NA,1744.8333333333333,27.5,NA,NA,1213.7920328776042,16
8608,6566,28,90175.44444444444,16,28,NA,NA,1765.888888888889,28,NA,NA,1218.036892361111,16
8609,6562.645454545454,28,90182.36363636363,16,28.318181818181817,NA,NA,1766,28,NA,NA,1236.568984153054,16.78181818181818
8610,6561.818181818182,28,90183.5867768595,16,28.958677685950413,NA,NA,1765.7685950413222,28,NA,NA,1264.4317707660769,17.049586776859503
8611,6563,28,90184,16,29,NA,NA,1765,28,NA,NA,1299.2609456380208,18
8612,6563,28,90184.33333333333,16,29,NA,NA,1765.3333333333333,28,NA,NA,1308.0094129774307,18
8613,6563,28,90184.33333333333,16,29,NA,NA,1765.5,28,NA,NA,1316.5656331380208,18
8614,6569.666666666667,28,90185.44444444444,16,29,NA,NA,1765,28,NA,NA,1325.0805121527778,18
8615,6563,28,90184,16,29,NA,NA,1765,28,NA,NA,1290.2604370117188,17.75
8616,6563,28,90184,16,29,NA,NA,1765,28,NA,NA,1298.546651204427,18
8617,6563.75,28,90184.25,16,29,NA,NA,1765,28,NA,NA,1306.6508483886719,18
8618,6570.666666666667,28,90186.83333333333,16,29,NA,NA,1765,28,NA,NA,1314.7158610026042,18
8619,6563.666666666667,28,90185.33333333333,16,29,NA,NA,1765,28,NA,NA,1281.0103149414062,17
8620,6563.666666666667,28,90185.33333333333,16,29,NA,NA,1765,28,NA,NA,1288.8272026909722,17.555555555555557
8621,6564.166666666667,28,90185.33333333333,16,29,NA,NA,1765,28,NA,NA,1296.472432454427,18
8622,6568,28,90186.77777777778,16,29,NA,NA,1765,28,NA,NA,1304.0806206597222,18
8623,6564,28,90186,16,29,NA,NA,1765,28,NA,NA,1271.8646545410156,17
8624,6564,28,90186,16,29,NA,NA,1765,28,NA,NA,1279.217549641927,17
8625,6564,28,90186,16,29,NA,NA,1765,28,NA,NA,1286.4089660644531,17.25
8626,6565,28,90187,16,29,NA,NA,1765,28,NA,NA,1293.5655517578125,17.833333333333332
8627,6570.63,28,90188.25,16,29,NA,NA,1765,28,NA,NA,1331.0837145996093,18.16
8628,6582.318181818182,28,90192.15454545454,16,29.072727272727274,NA,NA,1765.3545454545454,28,NA,NA,1378.467305131392,19
8629,6611.16,28,90206.52,16,29.83,NA,NA,1766.79,28,NA,NA,1440.5369213867189,20.06
8630,6587.161904761905,28,81857.56190476191,15,27,NA,NA,1663,26,NA,NA,1186.3973098028273,16
8631,6584.666666666667,28,81857.55555555556,15,27,NA,NA,1663,26,NA,NA,1183.9947781032986,16
8632,6584.166666666667,28,81858.16666666667,15,27,NA,NA,1663,26,NA,NA,1186.4095865885417,16
8633,6582.444444444444,28,81858.55555555556,15,27,NA,NA,1663,26,NA,NA,1188.8059624565972,16
8634,6581.666666666667,28,81859.66666666667,15,27,NA,NA,1663,26,NA,NA,1191.173563639323,16
8635,6586,28,81858,15,27,NA,NA,1663,26,NA,NA,1189.80615234375,16
8636,6586,28,81859.33333333333,15,27,NA,NA,1663,26,NA,NA,1192.1429850260417,16
8637,6586,28,81860,15,27,NA,NA,1663,26,NA,NA,1193.458475748698,16
8638,6586,28,81861.5,15,27,NA,NA,1663,26,NA,NA,1195.7632141113281,16
8639,6586,28,81858.5,15,27,NA,NA,1663,26,NA,NA,1194.6495768229167,16
8640,6586,28,81859.25,15,27,NA,NA,1663,26,NA,NA,1196.9213562011719,16
8641,6586,28,81860.77777777778,15,27,NA,NA,1663,26,NA,NA,1198.2734375,16
8642,6586,28,81861.16666666667,15,27,NA,NA,1663,26,NA,NA,1200.5130411783855,16
8643,6586,28,81859.22222222222,15,27,NA,NA,1663.111111111111,26,NA,NA,1199.5446370442708,16
8644,6586,28,81860.83333333333,15,27,NA,NA,1663.8333333333333,26,NA,NA,1201.750732421875,16
8645,6586,28,81860.11111111111,15,27,NA,NA,1663.6666666666667,26,NA,NA,1203.93994140625,16
8646,6586,28,81860.16666666667,15,27,NA,NA,1663.3333333333333,26,NA,NA,1206.1029256184895,16
8647,6581.666666666667,28,81858.88888888889,15,27,NA,NA,1663,26,NA,NA,1193.6732449001736,16
8648,6581.75,28,81860,15,27,NA,NA,1663,26,NA,NA,1197.2025604248047,16
8649,6581.571428571428,28,81861.42857142857,15,27,NA,NA,1663,26,NA,NA,1199.7359967912946,16
8650,6581,28,81862.33333333333,15,27,NA,NA,1663,26,NA,NA,1203.190212673611,16
8651,6586,28,81861,15,27,NA,NA,1663,26,NA,NA,1198.0961100260417,16
8652,6586,28,81861.66666666667,15,27,NA,NA,1663,26,NA,NA,1200.6348063151042,16
8653,6586,28,81864.25,15,27,NA,NA,1663,26,NA,NA,1202.6885070800781,16
8654,6585,28,81865,15,27,NA,NA,1663,26,NA,NA,1204.7473958333333,16
8655,6586,28,81861,15,27,NA,NA,1663,26,NA,NA,1202.6734212239583,16
8656,6586,28,81862,15,27,NA,NA,1663,26,NA,NA,1204.2046305338542,16
8657,6586,28,81863.5,15,27,NA,NA,1663,26,NA,NA,1205.2804565429688,16
8658,6586,28,81864.33333333333,15,27,NA,NA,1663,26,NA,NA,1206.3589409722222,16
8659,6586,28,81860.44444444444,15,27,NA,NA,1663.3333333333333,26,NA,NA,1208.0602484809028,16
8660,6586,28,81861.375,15,27,NA,NA,1663.125,26,NA,NA,1208.2549133300781,16
8661,6586,28,81862.5,15,27,NA,NA,1663,26,NA,NA,1207.8274841308594,16
8662,6586,28,81862.83333333333,15,27,NA,NA,1663,26,NA,NA,1207.9425862630208,16
8663,6576.83,28,85205.13,15.4,27.5,NA,NA,1709.9,26.9,NA,NA,1209.7476904296875,16
8664,6564.6,28,90152.4,16,28,NA,NA,1765.4,28,NA,NA,1216.4122778320314,16.02
8665,6560,28,90181.33333333333,16,28,NA,NA,1766,28,NA,NA,1233.366190592448,17
8666,6560,28,90181,16,28.5,NA,NA,1766,28,NA,NA,1241.0760498046875,17
8667,6562.5,28,90182.25,16,29,NA,NA,1765.5,28,NA,NA,1247.8463134765625,17
8668,6564,28,90183.83333333333,16,29,NA,NA,1765,28,NA,NA,1254.4555053710938,17
8669,6560,28,90181.33333333333,16,28,NA,NA,1766,28,NA,NA,1226.2135687934028,16.11111111111111
8670,6560,28,90181,16,28,NA,NA,1766,28,NA,NA,1233.3414035373264,16.88888888888889
8671,6562.5,28,90182,16,28.5,NA,NA,1765.5,28,NA,NA,1239.6529744466145,17
8672,6564,28,90183.55555555556,16,28.88888888888889,NA,NA,1765,28,NA,NA,1245.8142496744792,17
8673,6568,28,90184.33333333333,16,28,NA,NA,1766,28,NA,NA,1218.8989868164062,16
8674,6568,28,90184.16666666667,16,28,NA,NA,1766,28,NA,NA,1225.4315999348958,16.166666666666668
8675,6568.75,28,90187,16,28,NA,NA,1766,28,NA,NA,1231.2739562988281,16.75
8676,6567.666666666667,28,90186.5,16,28.166666666666668,NA,NA,1765.5,28,NA,NA,1236.9772542317708,17
8677,6568,28,90139.66666666667,16,28,NA,NA,1765.111111111111,28,NA,NA,1211.8285319010417,16
8678,6568,28,90161.88888888889,16,28,NA,NA,1765.5555555555557,28,NA,NA,1217.7858344184028,16
8679,6569,28,90170.66666666667,16,28,NA,NA,1765.6666666666667,28,NA,NA,1223.1746419270833,16
8680,6569,28,90176.88888888889,16,28,NA,NA,1765.7777777777778,28,NA,NA,1228.4352349175347,16.444444444444443
8681,6566.209090909091,28,90185.94545454545,16,28.90909090909091,NA,NA,1765.1090909090908,28,NA,NA,1257.975742409446,17
8682,6568.612612612613,28,90188.51351351352,16,29,NA,NA,1765,28,NA,NA,1282.0199821403435,17.36036036036036
8683,6578.643478260869,28,90193.8,16,29,NA,NA,1765,28,NA,NA,1320.2288223930027,18.034782608695654
8684,6600.91,28,90200.43,16,29.05,NA,NA,1765.2,28,NA,NA,1371.6970678710939,18.89
