aphia_id,ds_key,lyr_key,path_tif,category,rl_score,url,scientificname,authority,status,unacceptreason,taxon_rank_id,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,citation,lsid,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,modified
413442,am,am_413442,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_413442.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=413442,Depressigyra globulus,"Warén & Bouchet, 1989",accepted,NA,220,Species,413442,Depressigyra globulus,"Warén & Bouchet, 1989",413441,Animalia,Mollusca,Gastropoda,Neomphalida,Peltospiridae,Depressigyra,"MolluscaBase eds. (2022). MolluscaBase. Depressigyra globulus Warén & Bouchet, 1989. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=413442 on 2022-11-16",urn:lsid:marinespecies.org:taxname:413442,1,NA,NA,NA,NA,exact,2010-11-05T08:29:50.993Z
282740,am,am_282740,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_282740.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282740,Sebastolobus alascanus,"Bean, 1890",accepted,NA,220,Species,282740,Sebastolobus alascanus,"Bean, 1890",270859,Animalia,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastolobus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Sebastolobus alascanus Bean, 1890. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=282740 on 2022-11-16",urn:lsid:marinespecies.org:taxname:282740,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
283113,am,am_283113,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_283113.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=283113,Urotrygon aspidura,"(Jordan & Gilbert, 1882)",accepted,NA,220,Species,283113,Urotrygon aspidura,"(Jordan & Gilbert, 1882)",271196,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Urotrygonidae,Urotrygon,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Urotrygon aspidura (Jordan & Gilbert, 1882). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=283113 on 2022-11-16",urn:lsid:marinespecies.org:taxname:283113,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
288915,am,am_288915,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_288915.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=288915,Porites stephensoni,"Crossland, 1952",accepted,NA,220,Species,288915,Porites stephensoni,"Crossland, 1952",206485,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,"Hoeksema, B. W.; Cairns, S. (2022). World List of Scleractinia. Porites stephensoni Crossland, 1952. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=288915 on 2022-11-16",urn:lsid:marinespecies.org:taxname:288915,1,0,0,0,NA,exact,2014-04-15T21:12:32.327Z
418865,am,am_418865,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_418865.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418865,Dendrogyra cylindrus,"(Ehrenberg, 1834)",accepted,NA,220,Species,418865,Dendrogyra cylindrus,"(Ehrenberg, 1834)",267374,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Dendrogyra,"Hoeksema, B. W.; Cairns, S. (2022). World List of Scleractinia. Dendrogyra cylindrus (Ehrenberg, 1834). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418865 on 2022-11-16",urn:lsid:marinespecies.org:taxname:418865,1,NA,0,0,NA,exact,2022-05-26T06:45:21.380Z
421772,am,am_421772,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_421772.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=421772,Barbouria cubensis,"(von Martens, 1872)",accepted,NA,220,Species,421772,Barbouria cubensis,"(von Martens, 1872)",415098,Animalia,Arthropoda,Malacostraca,Decapoda,Barbouriidae,Barbouria,"WoRMS (2022). Barbouria cubensis (von Martens, 1872). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=421772 on 2022-11-16",urn:lsid:marinespecies.org:taxname:421772,1,1,0,0,0,exact,2022-09-06T08:17:46.680Z
422566,am,am_422566,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_422566.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=422566,Crocodylus acutus,"(Cuvier, 1807)",accepted,NA,220,Species,422566,Crocodylus acutus,"(Cuvier, 1807)",343595,Animalia,Chordata,Crocodylia,NA,Crocodylidae,Crocodylus,"Uetz, P. (ed.) (2022). The Reptile Database. Crocodylus acutus (Cuvier, 1807). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=422566 on 2022-11-16",urn:lsid:marinespecies.org:taxname:422566,1,1,NA,NA,NA,exact,2019-09-16T06:11:02.890Z
426444,am,am_426444,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_426444.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=426444,Conus cardinalis,"Hwass, 1792",accepted,NA,220,Species,426444,Conus cardinalis,"Hwass, 1792",137813,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,"MolluscaBase eds. (2022). MolluscaBase. Conus cardinalis Hwass, 1792. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=426444 on 2022-11-16",urn:lsid:marinespecies.org:taxname:426444,1,NA,NA,NA,NA,exact,2022-08-29T07:11:35.950Z
445325,am,am_445325,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_445325.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=445325,Haliotis fulgens,"Philippi, 1845",accepted,NA,220,Species,445325,Haliotis fulgens,"Philippi, 1845",138050,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,"MolluscaBase eds. (2022). MolluscaBase. Haliotis fulgens Philippi, 1845. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=445325 on 2022-11-16",urn:lsid:marinespecies.org:taxname:445325,1,NA,NA,NA,NA,exact,2010-10-03T15:39:41.620Z
445357,am,am_445357,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_445357.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=445357,Haliotis rufescens,"Swainson, 1822",accepted,NA,220,Species,445357,Haliotis rufescens,"Swainson, 1822",138050,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,"MolluscaBase eds. (2022). MolluscaBase. Haliotis rufescens Swainson, 1822. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=445357 on 2022-11-16",urn:lsid:marinespecies.org:taxname:445357,1,0,0,0,NA,exact,2022-01-27T23:12:16.977Z
445374,am,am_445374,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_445374.tif,CR,4,https://www.marinespecies.org/aphia.php?p=taxdetails&id=445374,Haliotis walallensis,"Stearns, 1899",accepted,NA,220,Species,445374,Haliotis walallensis,"Stearns, 1899",138050,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,"MolluscaBase eds. (2022). MolluscaBase. Haliotis walallensis Stearns, 1899. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=445374 on 2022-11-16",urn:lsid:marinespecies.org:taxname:445374,1,0,0,0,NA,exact,2022-01-27T23:12:16.977Z
449948,am,am_449948,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_449948.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=449948,Clypeosectus curvus,"J. H. McLean, 1989",accepted,NA,220,Species,449948,Clypeosectus curvus,"J. H. McLean, 1989",449909,Animalia,Mollusca,Gastropoda,Lepetellida,Lepetodrilidae,Clypeosectus,"MolluscaBase eds. (2022). MolluscaBase. Clypeosectus curvus J. H. McLean, 1989. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=449948 on 2022-11-16",urn:lsid:marinespecies.org:taxname:449948,1,NA,NA,NA,NA,exact,2013-12-08T18:49:11.520Z
449949,am,am_449949,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_449949.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=449949,Clypeosectus delectus,"J. H. McLean, 1989",accepted,NA,220,Species,449949,Clypeosectus delectus,"J. H. McLean, 1989",449909,Animalia,Mollusca,Gastropoda,Lepetellida,Lepetodrilidae,Clypeosectus,"MolluscaBase eds. (2022). MolluscaBase. Clypeosectus delectus J. H. McLean, 1989. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=449949 on 2022-11-16",urn:lsid:marinespecies.org:taxname:449949,1,NA,NA,NA,NA,exact,2012-01-17T18:48:17.437Z
449971,am,am_449971,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_449971.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=449971,Lepetodrilus elevatus,"J. H. McLean, 1988",accepted,NA,220,Species,449971,Lepetodrilus elevatus,"J. H. McLean, 1988",180907,Animalia,Mollusca,Gastropoda,Lepetellida,Lepetodrilidae,Lepetodrilus,"MolluscaBase eds. (2022). MolluscaBase. Lepetodrilus elevatus J. H. McLean, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=449971 on 2022-11-16",urn:lsid:marinespecies.org:taxname:449971,1,NA,NA,NA,NA,exact,2014-07-29T12:40:42.960Z
449972,am,am_449972,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_449972.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=449972,Lepetodrilus fucensis,"J. H. McLean, 1988",accepted,NA,220,Species,449972,Lepetodrilus fucensis,"J. H. McLean, 1988",180907,Animalia,Mollusca,Gastropoda,Lepetellida,Lepetodrilidae,Lepetodrilus,"MolluscaBase eds. (2022). MolluscaBase. Lepetodrilus fucensis J. H. McLean, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=449972 on 2022-11-16",urn:lsid:marinespecies.org:taxname:449972,1,NA,NA,NA,NA,exact,2014-07-29T12:40:42.960Z
449977,am,am_449977,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_449977.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=449977,Lepetodrilus ovalis,"J. H. McLean, 1988",accepted,NA,220,Species,449977,Lepetodrilus ovalis,"J. H. McLean, 1988",180907,Animalia,Mollusca,Gastropoda,Lepetellida,Lepetodrilidae,Lepetodrilus,"MolluscaBase eds. (2022). MolluscaBase. Lepetodrilus ovalis J. H. McLean, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=449977 on 2022-11-16",urn:lsid:marinespecies.org:taxname:449977,1,NA,NA,NA,NA,exact,2014-07-29T12:40:42.960Z
449978,am,am_449978,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_449978.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=449978,Lepetodrilus pustulosus,"J. H. McLean, 1988",accepted,NA,220,Species,449978,Lepetodrilus pustulosus,"J. H. McLean, 1988",180907,Animalia,Mollusca,Gastropoda,Lepetellida,Lepetodrilidae,Lepetodrilus,"MolluscaBase eds. (2022). MolluscaBase. Lepetodrilus pustulosus J. H. McLean, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=449978 on 2022-11-16",urn:lsid:marinespecies.org:taxname:449978,1,NA,NA,NA,NA,exact,2014-07-29T12:40:42.960Z
449983,am,am_449983,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_449983.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=449983,Melanodrymia aurantiaca,"Hickman, 1984",accepted,NA,220,Species,449983,Melanodrymia aurantiaca,"Hickman, 1984",449912,Animalia,Mollusca,Gastropoda,Neomphalida,Melanodrymiidae,Melanodrymia,"MolluscaBase eds. (2022). MolluscaBase. Melanodrymia aurantiaca Hickman, 1984. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=449983 on 2022-11-16",urn:lsid:marinespecies.org:taxname:449983,1,NA,NA,NA,NA,exact,2013-10-25T14:11:02.927Z
529516,am,am_529516,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_529516.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=529516,Isostichopus fuscus,"(Ludwig, 1875)",accepted,NA,220,Species,529516,Isostichopus fuscus,"(Ludwig, 1875)",367867,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Isostichopus,"WoRMS (2022). Isostichopus fuscus (Ludwig, 1875). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=529516 on 2022-11-16",urn:lsid:marinespecies.org:taxname:529516,1,0,0,0,NA,exact,2010-10-06T14:51:31.523Z
536893,am,am_536893,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_536893.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=536893,Bathymargarites symplector,"Warén & Bouchet, 1989",accepted,NA,220,Species,536893,Bathymargarites symplector,"Warén & Bouchet, 1989",413493,Animalia,Mollusca,Gastropoda,Seguenziida,Seguenziidae,Bathymargarites,"MolluscaBase eds. (2022). MolluscaBase. Bathymargarites symplector Warén & Bouchet, 1989. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=536893 on 2022-11-16",urn:lsid:marinespecies.org:taxname:536893,1,NA,NA,NA,NA,exact,2010-11-05T08:29:50.993Z
712972,am,am_712972,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_712972.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712972,Taeniurops meyeni,"(Müller & Henle, 1841)",accepted,NA,220,Species,712972,Taeniurops meyeni,"(Müller & Henle, 1841)",712240,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Taeniurops,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Taeniurops meyeni (Müller & Henle, 1841). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=712972 on 2022-11-16",urn:lsid:marinespecies.org:taxname:712972,1,0,0,NA,NA,exact,2020-04-23T08:42:40.887Z
105787,am,am_105787,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_105787.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105787,Carcharhinus altimus,"(Springer, 1950)",accepted,NA,220,Species,105787,Carcharhinus altimus,"(Springer, 1950)",105719,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Carcharhinus altimus (Springer, 1950). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105787 on 2022-11-16",urn:lsid:marinespecies.org:taxname:105787,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
159795,am,am_159795,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_159795.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159795,Lutjanus campechanus,"(Poey, 1860)",accepted,NA,220,Species,159795,Lutjanus campechanus,"(Poey, 1860)",159791,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Lutjanidae,Lutjanus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Lutjanus campechanus (Poey, 1860). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159795 on 2022-11-16",urn:lsid:marinespecies.org:taxname:159795,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
217628,am,am_217628,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_217628.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217628,Notorynchus cepedianus,"(Péron, 1807)",accepted,NA,220,Species,217628,Notorynchus cepedianus,"(Péron, 1807)",204932,Animalia,Chordata,Elasmobranchii,Hexanchiformes,Hexanchidae,Notorynchus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Notorynchus cepedianus (Péron, 1807). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=217628 on 2022-11-16",urn:lsid:marinespecies.org:taxname:217628,1,1,0,0,NA,exact,2020-09-24T06:35:24.693Z
287916,am,am_287916,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_287916.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=287916,Agaricia tenuifolia,"Dana, 1846",accepted,NA,220,Species,287916,Agaricia tenuifolia,"Dana, 1846",204464,Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Agaricia,"Hoeksema, B. W.; Cairns, S. (2022). World List of Scleractinia. Agaricia tenuifolia Dana, 1846. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=287916 on 2022-11-16",urn:lsid:marinespecies.org:taxname:287916,1,NA,0,0,NA,exact,2022-05-29T06:08:19.927Z
449970,am,am_449970,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_449970.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=449970,Lepetodrilus cristatus,"J. H. McLean, 1988",accepted,NA,220,Species,449970,Lepetodrilus cristatus,"J. H. McLean, 1988",180907,Animalia,Mollusca,Gastropoda,Lepetellida,Lepetodrilidae,Lepetodrilus,"MolluscaBase eds. (2022). MolluscaBase. Lepetodrilus cristatus J. H. McLean, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=449970 on 2022-11-16",urn:lsid:marinespecies.org:taxname:449970,1,NA,NA,NA,NA,exact,2014-07-29T12:40:42.960Z
449994,am,am_449994,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_449994.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=449994,Pachydermia laevis,"Warén & Bouchet, 1989",accepted,NA,220,Species,449994,Pachydermia laevis,"Warén & Bouchet, 1989",449913,Animalia,Mollusca,Gastropoda,Neomphalida,Peltospiridae,Pachydermia,"MolluscaBase eds. (2022). MolluscaBase. Pachydermia laevis Warén & Bouchet, 1989. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=449994 on 2022-11-16",urn:lsid:marinespecies.org:taxname:449994,1,NA,NA,NA,NA,exact,2010-11-05T08:29:50.993Z
475101,am,am_475101,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_475101.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=475101,Hyporthodus niveatus,"(Valenciennes, 1828)",accepted,NA,220,Species,475101,Hyporthodus niveatus,"(Valenciennes, 1828)",296855,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Hyporthodus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Hyporthodus niveatus (Valenciennes, 1828). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=475101 on 2022-11-16",urn:lsid:marinespecies.org:taxname:475101,1,0,0,NA,NA,exact,2010-05-06T11:41:37.623Z
1017389,am,am_1017389,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_1017389.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1017389,Bathytoshia centroura,"(Mitchill, 1815)",accepted,NA,220,Species,1017389,Bathytoshia centroura,"(Mitchill, 1815)",296132,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Bathytoshia,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Bathytoshia centroura (Mitchill, 1815). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1017389 on 2022-11-16",urn:lsid:marinespecies.org:taxname:1017389,1,1,0,0,NA,exact,2017-07-14T06:50:47.040Z
1026118,am,am_1026118,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_1026118.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1026118,Mobula birostris,"(Walbaum, 1792)",accepted,NA,220,Species,1026118,Mobula birostris,"(Walbaum, 1792)",105756,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Mobula,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Mobula birostris (Walbaum, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1026118 on 2022-11-16",urn:lsid:marinespecies.org:taxname:1026118,1,0,0,0,NA,exact,2017-10-23T04:16:08.283Z
1042857,am,am_1042857,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_1042857.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1042857,Hypanus dipterurus,"(Jordan & Gilbert, 1880)",accepted,NA,220,Species,1042857,Hypanus dipterurus,"(Jordan & Gilbert, 1880)",1042855,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypanus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Hypanus dipterurus (Jordan & Gilbert, 1880). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1042857 on 2022-11-16",urn:lsid:marinespecies.org:taxname:1042857,1,0,0,0,NA,exact,2017-10-31T07:34:30.333Z
1042865,am,am_1042865,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_1042865.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1042865,Hypanus say,"(Lesueur, 1817)",accepted,NA,220,Species,1042865,Hypanus say,"(Lesueur, 1817)",1042855,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypanus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Hypanus say (Lesueur, 1817). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1042865 on 2022-11-16",urn:lsid:marinespecies.org:taxname:1042865,1,1,0,0,NA,exact,2020-09-24T06:35:24.693Z
1043479,am,am_1043479,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_1043479.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1043479,Pseudobatos lentiginosus,"(Garman, 1880)",accepted,NA,220,Species,1043479,Pseudobatos lentiginosus,"(Garman, 1880)",1043464,Animalia,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Pseudobatos,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Pseudobatos lentiginosus (Garman, 1880). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1043479 on 2022-11-16",urn:lsid:marinespecies.org:taxname:1043479,1,0,0,0,NA,exact,2017-11-08T08:07:26.557Z
1043469,am,am_1043469,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_1043469.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1043469,Pseudobatos productus,"(Ayres, 1854)",accepted,NA,220,Species,1043469,Pseudobatos productus,"(Ayres, 1854)",1043464,Animalia,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Pseudobatos,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Pseudobatos productus (Ayres, 1854). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1043469 on 2022-11-16",urn:lsid:marinespecies.org:taxname:1043469,1,1,0,0,NA,exact,2017-11-08T08:07:26.557Z
105840,am,am_105840,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_105840.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105840,Isurus paucus,"Guitart, 1966",accepted,NA,220,Species,105840,Isurus paucus,"Guitart, 1966",105743,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Isurus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Isurus paucus Guitart, 1966. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105840 on 2022-11-16",urn:lsid:marinespecies.org:taxname:105840,1,0,0,0,NA,exact,2013-01-08T10:48:02.203Z
105899,am,am_105899,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_105899.tif,EN,3,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105899,Centrophorus granulosus,"(Bloch & Schneider, 1801)",accepted,NA,220,Species,105899,Centrophorus granulosus,"(Bloch & Schneider, 1801)",105770,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Centrophorus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Centrophorus granulosus (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105899 on 2022-11-16",urn:lsid:marinespecies.org:taxname:105899,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
105905,am,am_105905,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_105905.tif,NT,1,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105905,Deania profundorum,"(Smith & Radcliffe, 1912)",accepted,NA,220,Species,105905,Deania profundorum,"(Smith & Radcliffe, 1912)",105771,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Deania,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Deania profundorum (Smith & Radcliffe, 1912). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105905 on 2022-11-16",urn:lsid:marinespecies.org:taxname:105905,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
126437,am,am_126437,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_126437.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126437,Melanogrammus aeglefinus,"(Linnaeus, 1758)",accepted,NA,220,Species,126437,Melanogrammus aeglefinus,"(Linnaeus, 1758)",125733,Animalia,Chordata,Actinopteri,Gadiformes,Gadidae,Melanogrammus,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Melanogrammus aeglefinus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126437 on 2022-11-16",urn:lsid:marinespecies.org:taxname:126437,1,0,0,0,NA,exact,2008-01-15T17:27:08.177Z
137091,oh,oh_137091,/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_oh/oh_137091.tif,VU,2,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137091,Balaenoptera physalus,"(Linnaeus, 1758)",accepted,NA,220,Species,137091,Balaenoptera physalus,"(Linnaeus, 1758)",137013,Animalia,Chordata,Mammalia,Cetartiodactyla,Balaenopteridae,Balaenoptera,"Perrin, W.F. (2022). World Cetacea Database. Balaenoptera physalus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137091 on 2022-11-16",urn:lsid:marinespecies.org:taxname:137091,1,NA,NA,NA,NA,exact,2008-08-20T11:25:36.853Z
